"user_id","review_id","stars","date","text","type","business_id","votes.funny","votes.useful","votes.cool"
"ngoqCZqRqrXSTrp29agPZA","rqo_lpfNn8qtotNC8aGLow",5,"2014-08-12","Seriously was AMAZING food. Went there for breakfast. The red velvet and pumpkin pancakes are to DIE FOR. I had the Arizona skillet for breakfast. Huge portions so sharing is recommended. Although I kept the skillet to myself ! Great ambiance and the servers were friendly. Delivery available also. I highly suggest you eat here.","review","awchAzxp8VwNcgj5oz9WDg",0,0,0
"73AqM0vFKiDDyV4tuF-FFQ","hDiwZotcX7vvDgpkBFJwVQ",4,"2009-03-03","love the whole foods, and their pizza was way at the top of my list for many years, but in the last few months their food quality has gone down, i won't even order the pizza anymore and their sandwiches seem to be a bit off too lately, and they don't carry raw tortillas anymore either, still like it, but spending more time at fresh and easy as of late..","review","WAmpia_3C1wj5-vAC2WSzw",0,0,0
"mSj36SlkCt5EUm61Wdmrjg","fQUA4JYW8NVfo3kteUFkow",5,"2013-08-21","Can't get enough so good I keep coming twice in a day!!","review","IRYj1b1-mlXqABVsl9SoqQ",0,0,0
"2WeGoesSU-EtD9hKnANMhg","G3s7iVJtMZzmAzhP-hlYRw",5,"2013-08-30","Take the delorian back in time to a really special moment in history when the greats all came together.  If you love the music of Cash, Presley, Lewis and the under appreciated Perkins then you are going to love this show.  The show was fast paced and fun from beginning to end.  It really felt like the audience was a part of the moment.   The show is really about the owner of sun records Sam Phillips and how he single handed brought together this rag tag band of misfits and pulled their individual greatness out of all of them.  He saw some kind of light in them that nobody else did and he let that sun shine.  The break out performances here come from Marc Donovan who plays Sam Phillips and the actor who play Jerry Lee Lewis.  Donovan plays Phillips in a narrative role that controls the pace of the show.  He plays the part like a fatherly mentor that truly cares about the welfare of his ""children.""  You can really see the emotion that transcends the dollar signs when his children leave the nest.  Jerry lee Lewis is played like the child who needs to be put on Ritalin.  He is a hyperactive genius that can't contain himself. He is certainly the most fun to watch and I'm sure after playing two shows in row is ready to pass out by nights end.  The most amazing part of the show is the talent this cast has because they play their own instruments and most of them play extremely well.  Jerry lee Lewis and his piano work was unbelievable to watch.  Perkins guitar work was a real stand out. I loved it when he and Lewis would battle each other like two brothers trying to top one another in front of an onlooking parent. This show is a must see shooting under the radar out here in Vegas.  Got get your tickets!!","review","yjqXL-F9ErgVXxEChCPujQ",0,0,0
"rEymxos4y38P_tYQiIKNUg","HvR9JXw4zLsh6xdh-G43Eg",3,"2008-01-21","Bleck.  Bleck and Bleck again.

The only redeeming thing this restaurant has in my estimation, is it's location.  It is in a lovely spot...smack in the middle of the faux St. Marco's Square near the gondolas...so you DO get that ""I feel like I'm in Italy"" thing while siting under the painted ceiling.

However, with that said...we just went for drinks.  It said to seat yourself so we did just that but then it took quite awhile to just get a damn menu. Then we ordered, and yes, it could be our fault for the choice...a Chianti.  It was just so-so.  The service was overly slow on all fronts....

I think it would probably ""do"" if in a pinch but I think there are far better places to try in the Venetian...namely Zeffirino.","review","TwxHMCcRdF_CQb_EZ6kPQQ",0,3,1
"D6Y-IXIjDotTcftfooHKYg","OzOBBHp9wp1JCE-Zh3ZggA",1,"2012-10-19","A freind that lives in Vegas recommended this restaurant. We went on a Saturday night and the place was not busy. After we were seated on the patio we waited for about twenty minutes for a server, who arrived at our table about the time I went to find the manager. Although they were apologetic, the service continued to be mediocre, as was the food. The margarita was tasty, but that was the only positive piece of the experience. I do not recommend this restaurant, nor would I return.","review","UVBElUlajafZDSiBK2pltw",0,0,0
"W_7aQXf0uC4GKvte4tlewA","VZizXcZwnW32HRZYo6OY5w",5,"2013-08-05","I've had gourmet  hotdogs from a few places over the years.  They all fall short after having Short Leash.  

I had the Devil Dog with some added bacon, Becca had the Bear and my friends had some build your own types.  The table was completely quiet after our food arrived.  All of us focused on our meals.  

One of my friends that joined us spent the rest of his weekend telling everyone he could about the most amazing hotdog he'd ever had in his life.","review","YYm1mnmE36Ne7d5sT9huZQ",2,3,3
"UL5__ullYCgKAHmjyBFwtA","ijBIvjyamiD0cfm-M0i3GQ",4,"2009-01-20","I feel like such an asshole for never having been here before this week. A friend recommended it to me saying, ""it's kind of like Lux, but gayer and nicer"". Sounds good to me!

This place is so cute! There are few tables outside and even a little fire place. Inside feels spacious even though it's not a large place. The coffee is fine, nothing phenomenal but tasty enough. Everyone was friendly. 

Two things that made me fall in love:
$2 enormous iced teas
FREE SOY MILK. Well, maybe not free...but I've never met a coffee shop that didn't charge half a dollar extra for soy. THIS IS AMAZING. I was so pleased when I ordered two medium sized iced white mochas with soy and my total was only $8 and some change. 

I wish I had come here sooner. I could have logged all those college study hours here rather then all those other lame soy charging snobby barista'd $5 for a microscopic small cup coffee shops. Ya know?

I can't wait to try the hummus plate and their veggie sandwich!","review","jCUOqEK8Lln0PK3GeUl6IQ",3,3,4
"6D1h8BMzRBBsK9_8gKd6XQ","NlPPQzshwkTSzEru-STD5g",4,"2012-01-11","Its downtown, expect to see some creepy creepies and the usual degenerates. The food is freaking awesome!!!!! Service is ok. If you want a classy joint, of 5 star service go somewhere else. Everyone that expects more from this place other than delicious food is an idiot. I go here all the time, and recommend it to everyone. Shrimp fajitas are out of control!","review","uAs3NRyyK9n89RjdXMH83Q",0,0,0
"ZKZWsgGSvMn4OFzjo_T2kg","-74fwOuNIrdHpoP3ohVAIw",5,"2014-02-07","AMAZING. Best pizza place west of the Mississippi hands down. Perfect dough, and sauce. Quality that other places lack.","review","VSPuvNSDUvlTl670lVAkkw",0,0,0
"wGpz_Y_K6vLdBIHE9WYp2A","qIFZF-KBLfgue9DrsN7nlg",5,"2011-07-21","Himmlischer Park mit wundervoller Aussicht. 

Ein muss wenn man in Montreal ist!","review","GSwUJUgJ-0cnhiO4lsuSOA",0,0,0
"zWaOzf4h-m8erjetxlY5tw","y5rSA9_1bA7xaGGeV8H7OA",5,"2012-06-18","Execellent service and food.  Reservations is a must and go early.  We had to wait an hour since he had no reservations but that was fine. 

Adam M. - Wait Server is Execellent.  Giving you the tips on what type of meats to try and to try a little of everything at a slow pace.  Checking to see if we want anything special to be cooked it can be down .

The bread to the meats to the salad bar is well stock and fresh. 

Will be back with our family and friends the next time we are in Las Vegas.","review","ryvMJK6AlbU35HKrlFT61w",0,1,0
"ZdwK3TCvXW-qpmG89bAsjg","4jbf42R8JFS2X7x7xkITCw",5,"2014-06-13","My wife and I ate here about two weeks ago and we totally agree with most of the reviews. We were seated immediately and the waitress promptly took our drink order. The manager presented each of us a small bite of the filet with a bit of bleu cheese dressing and some herbs. I'm not a fan of bleu cheese but it was delicious.

For starters, my wife ordered the crab-stuffed shrimp; I had the caesar salad. The shrimp was excellent, the salad was just a touch on the acidic side.

The bread basket contained three types of bread - one with some bacon inside (what's not to like about bacon!!!) accompanied by a plate of butter and some pesto dipping sauce - also very good.

Before our entrees arrived, the waitress served a sorbet ""palate cleanser"" - very nice touch.

We both ordered filet for the entrees and they were cooked perfectly. We also had potatoes and veggies; the potatoes were good - the veggies were great.

For dessert, we split the creme brulee (one order was enough for both of us) which came with strawberries, red raspberries and blackberries.

Other than the VERY MINOR salad error, we enjoyed ourselves thoroughly.

The prices were about half of what Donovan's and the Capital Grille (two of our favorite steak places) charge. 

We will definitely be back!!!","review","nglQaQXuU-d38fGe_tM5-Q",0,0,0
"9MJAacmjxtctbI3xncsK5Q","SrISpebx1BSOxVPi76AksA",3,"2012-05-26","The Vu is a very cute little restaurant with a breathtaking view. We sat on the patio overlooking the entire valley and it was by far one of the best I've ever seen. I had wine which was a rosa champagne blend with wine and it was delicious. We shared the Bruschetta platter which was delicious!! After we decided split the personal pizza and we were pretty disappointed :( The pizza just wasn't that good. its tastes like doughy microwavable pizza. I would go back because the bruschetta and wine were great and maybe it was just a bad night. I'll just try something else.","review","Q0tWheeEldwr0OKHTHB79g",0,0,0
"QhuESGhOQWnKqwlSrISm8A","mo6Xp3x072qmTUY3P-o3iQ",3,"2013-05-22","I will give them credit for being fast.  The food is ok, but doesn't really stand out in any way.","review","FG7Js2aMD6NtMMRI0C8Arw",0,0,0
"DJzbBORAJjTiTzFCEdoMQQ","AkQBeLUB1ZznO7ZeweYj_g",5,"2013-07-23","I had the pleasure of doing Beer School here with a few other friends. The chef came out and presented each dish that was prepared with the beer. Every course was delicious, plentiful, creative, and it was so obvious that the chef cared a lot about his work. 

We had:
-French fries with truffle oil ketchup (amazing!) and mayonnaise
-Chicken with potatoes served with a puree that was made with the carcass of the chicken. It was so rich and was reminiscent of a stew; it was very much comfort food but the presentation was elegant and interesting.
-Lamb served on top of herb spatzle. Fresh herbs had been cooked into the spatzle and then were also chopped and put on top.
-Apple struedel for dessert!

Every course was paired so thoughtfully with the beer and it was overall a great experience. I brought a few friends to Praying Monk and they loved it as well. The owner of Praying Monk is also very passionate about beer and was incredibly warm and kind. They definitely deserve your business!","review","xOlzK02DWzETeZ8HbiEB0A",0,2,2
"8_zWxNSbcDDVZxpH_oh9Kg","S5hOrE8lRtHm4aBwey1-Mw",2,"2013-08-31","I was so disappointed when we took out of town friends to one of our favorite restaurants and it was a lackluster experience for all.  The server found us after about 10 minutes, the cocktails were more like moonshine, and the spicy chicken curry (which we've had many times) was awful.  It was more like two cups of spicy seasoning was added instead of a proper amount.  The server didn't even offer to replace it for one of the guests who couldn't eat it.  My hubby (the spice lover) painfully choked it down.  The only reason I'm giving two stars for our last experience is for the ambiance and the Athens fries. We'll stick with W. Sahara.","review","y6sNNP97UCSl_p2o5Wm40A",1,0,0
"aurErgotshj6RkJykjSL9g","alL8veDYDKFiN5NwHWRgZQ",5,"2011-12-25","This place is awesome. 

It is the typical a la carte probably a bit over priced, but I had a fantastic dinner.  I did the bone-in ribeye, my girlfriend did the veal.  Both were amazing.  The atmosphere was pretty cool with the fires and tons of yuppy, suit-wearing drunk guys with grey hair.  

Overall we had a great time and will definitely be back.","review","4h8_u6Fqm3JvUEq8ctWf-A",0,0,0
"PSX7jiGxgfZr4jvI3r6O7g","xMjFfhFn6GgQReEH7iW1jA",4,"2014-02-20","Perfect comfort food after a long flight to Vegas. Admittedly we had some trouble finding the place (behind a convenient store in its own private area).

This place is 24/7 and probably one of the only Korean options on the strip (everything else is arguably ""Asian fusion""). Big seating area so no wait at all. Service is pretty good also. 

We arrived in Vegas around 12am, so in reality 3am our biological clock time. Definitely a bit mentally disengaged from the party/gambling scene...just hoping to eat and rest up for a packed morning after. All the dishes here are above average; the soondubu was particularly soothing. LA Galbi and pajeon were just right and helped fill our stomachs after a starving travel. The three dishes came out to around $50-60. Not bad

Highly recommended should this place be your after-flight (and night? dare i say) cure","review","65_YeaivbdWNk1ZHiAI77w",0,0,0
"Aslq99yqmuVZdFMxasei-Q","gcySmZKyYRTKq4-WAr39bg",4,"2008-07-23","What a cute little place!  From the moment you walk in you can tell this is a family owned restaurant.  The menu is super cute and there is a large variety!  I have the Southwest Chicken salad, which was a bit spicy for me but uber good!  Many other salad and sandwiches looked great too. 

Only reason this place doesn't get the full 5 stars from me is the parking is a bit limited, and there are only a few tables.  I know, no fault of the restaurant but for a person who likes easy access, parking is a big deal for me.","review","AaKlegu7gmOCD4rEESF76Q",2,3,2
